TEAM_ID,MISSION_TIME,PACKET_CNT,ALTITUDE,PRESSURE,TEMP,VOLTAGE,GPSTIME,GPSLAT,GPSLONG,GPSALT,GPSSAT,TILTX,TILTY,TILTZ,SOFTWARE_STATE
1138,18:04:16,60,-0.4,99.1,24.6,6.2,220414,43.782688,-79.466354,194.9,7.0,-0.13,0.04,0.15,1
1138,18:04:17,61,-0.1,99.1,24.6,6.2,220416,43.782688,-79.466361,194.6,7.0,-0.12,0.04,0.15,1
1138,18:04:22,62,-0.1,99.1,24.6,6.2,220421,43.782688,-79.466361,194.1,7.0,-0.12,0.07,0.17,1
1138,18:04:24,63,0.2,99.1,24.6,6.2,220423,43.782684,-79.466361,194.0,7.0,-0.13,0.07,0.17,1
1138,18:04:25,64,-0.1,99.1,24.6,6.2,220424,43.782684,-79.466361,193.7,7.0,-0.14,0.08,0.18,1
1138,18:04:26,65,-0.3,99.1,24.6,6.2,220425,43.782688,-79.466354,193.8,7.0,-0.14,0.08,0.18,1
1138,18:04:28,66,-0.1,99.1,24.6,6.2,220427,43.782691,-79.466354,194.0,7.0,-0.16,0.09,0.21,1
1138,18:04:33,67,-0.3,99.1,24.6,6.2,220432,43.782691,-79.466354,193.9,7.0,-0.15,0.13,0.23,1
1138,18:04:34,68,-0.2,99.1,24.5,6.2,220433,43.782691,-79.466354,193.9,7.0,-0.14,0.13,0.24,1
1138,18:06:12,69,-1.0,99.1,24.5,6.2,220611,43.78263,-79.466285,170.0,7.0,-0.01,-0.0,-0.06,1
1138,18:06:13,70,1.0,99.1,24.5,6.2,220612,43.78263,-79.466278,170.9,7.0,-0.0,-0.01,-0.06,1
1138,18:06:19,71,312.0,99.1,24.5,6.2,220617,43.782653,-79.46627,174.7,7.0,0.0,-0.01,-0.03,2
1138,18:06:20,72,376.0,99.1,24.5,6.2,220618,43.782661,-79.46627,174.9,7.0,0.0,-0.01,-0.03,2
1138,18:06:21,73,433.0,99.1,24.5,6.2,220619,43.782665,-79.46627,175.3,7.0,0.01,-0.0,-0.04,2
1138,18:06:22,74,483.0,99.1,24.4,6.2,220619,43.782665,-79.46627,175.3,7.0,0.01,-0.01,-0.04,2
1138,18:06:23,75,529.0,99.1,24.4,6.2,220619,43.782665,-79.46627,175.3,7.0,0.01,-0.01,-0.04,2
1138,18:06:24,76,567.0,99.1,24.4,6.2,220619,43.782665,-79.46627,175.3,7.0,0.02,-0.01,-0.04,2
1138,18:06:25,77,600.0,99.1,24.4,6.2,220619,43.782665,-79.46627,175.3,7.0,0.02,-0.01,-0.04,2
1138,18:06:27,78,648.0,99.1,24.4,6.2,220626,43.782657,-79.466255,173.3,7.0,0.02,0.01,-0.04,2
1138,18:06:29,79,673.0,99.1,24.4,6.2,220628,43.782653,-79.466255,173.8,7.0,0.03,0.02,-0.02,2
1138,18:06:30,80,675.0,99.1,24.4,6.2,220629,43.782653,-79.466255,173.8,7.0,0.04,0.02,-0.02,2
1138,18:06:31,81,672.0,99.1,24.4,6.2,220630,43.782649,-79.466247,173.6,7.0,0.04,0.03,-0.02,2
1138,18:06:35,82,628.0,99.1,24.3,6.2,220630,43.782649,-79.466247,173.6,7.0,0.03,0.06,-0.03,3
1138,18:06:36,83,600.0,99.1,24.3,6.2,220630,43.782649,-79.466247,173.6,7.0,0.03,0.08,-0.04,3
1138,18:06:37,84,566.0,99.1,24.3,6.2,220630,43.782649,-79.466247,173.6,7.0,0.03,0.1,-0.04,3
1138,18:06:38,85,483.0,99.1,24.3,6.2,220630,43.782649,-79.466247,173.6,7.0,0.03,0.09,-0.05,3
1138,18:06:39,86,432.0,99.1,24.3,6.2,220630,43.782649,-79.466247,173.6,7.0,0.04,0.06,-0.04,3
1138,18:06:40,87,375.0,99.1,24.3,6.2,220630,43.782649,-79.466247,173.6,7.0,0.05,0.04,-0.02,3
1138,18:06:41,88,311.0,99.1,24.3,6.2,220630,43.782649,-79.466247,173.6,7.0,0.08,0.03,0.0,3
1138,18:06:53,89,1.0,99.1,24.2,6.2,220652,43.7826,-79.466247,168.2,7.0,0.17,0.04,0.02,5
1138,18:06:54,90,0.0,99.1,24.2,6.2,220653,43.7826,-79.466247,168.2,7.0,0.18,0.05,0.01,5
1138,18:07:24,91,88.0,99.1,24.1,6.2,220723,43.782623,-79.466308,170.9,7.0,-0.03,0.04,-0.01,2
1138,18:07:34,92,628.0,99.1,24.2,6.2,220733,43.78263,-79.466331,178.6,7.0,0.01,0.1,0.03,2
1138,18:09:53,93,376.0,99.1,24.2,6.2,220950,43.782779,-79.466514,224.4,7.0,0.02,0.13,0.01,2
1138,18:09:56,94,483.0,99.1,24.2,6.2,220955,43.782779,-79.466499,219.8,7.0,0.03,0.13,0.03,2
1138,18:10:00,95,628.0,99.1,24.2,6.2,220959,43.782775,-79.466499,217.6,7.0,0.04,0.12,0.04,2
1138,18:10:16,96,311.0,99.1,24.1,6.2,221012,43.782745,-79.466484,206.2,7.0,0.16,0.08,0.36,3
1138,18:11:02,97,600.0,99.1,24.2,6.2,221101,43.78268,-79.466415,205.9,7.0,24.61,13.58,-11.07,2
1138,18:12:06,98,672.0,99.1,24.2,6.2,221205,43.782779,-79.466453,212.2,7.0,-2.74,-1.5,3.37,2
1138,18:12:09,99,628.0,99.1,24.2,6.2,221205,43.782779,-79.466453,212.2,7.0,13.06,7.67,6.0,3
1138,18:13:10,100,-1.0,99.1,24.3,6.2,221309,43.78268,-79.466377,202.5,7.0,-151.28,-195.05,117.84,5
1138,18:13:11,101,0.0,99.1,24.3,6.2,221310,43.78268,-79.466377,201.2,7.0,-156.02,-200.42,119.31,5
1138,18:13:52,102,nan,nan,nan,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1138,18:14:40,103,0.2,99.1,24.5,6.2,221439,43.782627,-79.466331,189.8,7.0,-1.22,-5.82,2.66,1
1138,18:14:41,104,0.0,99.1,24.5,6.2,221440,43.782638,-79.466339,191.2,7.0,3.04,-1.11,0.55,1
1138,18:14:42,105,0.8,99.1,24.5,6.2,221441,43.782649,-79.466339,192.5,7.0,2.45,-0.5,-0.92,1
1138,18:14:43,106,-0.3,99.1,24.5,6.2,221442,43.782657,-79.466339,193.3,7.0,2.46,-2.34,-0.54,1
1138,18:14:46,107,0.3,99.1,24.5,6.2,221446,43.782688,-79.466346,198.0,7.0,8.16,4.66,4.68,1
1138,18:14:48,108,0.1,99.1,24.5,6.2,221447,43.782699,-79.466346,198.6,7.0,1.77,-9.57,2.52,1
1138,18:14:49,109,0.2,99.1,24.5,6.2,221448,43.782707,-79.466354,199.2,7.0,1.35,-10.31,3.65,1
1138,18:14:50,110,-0.2,99.1,24.6,6.2,221449,43.782711,-79.466354,199.9,7.0,0.99,-10.93,3.29,1
1138,18:14:51,111,0.5,99.1,24.5,6.2,221450,43.782718,-79.466354,200.4,7.0,-1.86,7.64,7.59,1
1138,18:14:52,112,0.1,99.1,24.5,6.2,221451,43.782722,-79.466361,201.0,7.0,-3.02,12.7,6.65,1
1138,18:14:53,113,-0.0,99.1,24.5,6.2,221452,43.782722,-79.466361,201.4,7.0,-2.37,12.83,6.27,1
1138,18:14:54,114,0.2,99.1,24.5,6.2,221453,43.78273,-79.466361,202.1,7.0,-2.84,13.61,6.08,1
1138,18:14:56,115,-0.0,99.1,24.5,6.2,221454,43.782733,-79.466361,203.0,7.0,-2.54,13.47,6.37,1
1138,18:14:57,116,0.4,99.1,24.5,6.2,221456,43.782733,-79.466369,203.7,7.0,-2.42,15.03,6.68,1
1138,18:14:58,117,0.2,99.1,24.5,6.2,221457,43.782737,-79.466369,203.8,6.0,-1.49,16.64,6.2,1
1138,18:14:59,118,0.3,99.1,24.5,6.2,221458,43.782737,-79.466369,203.9,6.0,-1.77,17.27,6.1,1
1138,18:15:00,119,0.2,99.1,24.5,6.2,221459,43.782741,-79.466369,204.2,6.0,-4.0,15.02,6.42,1
1138,18:15:01,120,-0.2,99.1,24.5,6.2,221500,43.782749,-79.466369,205.1,6.0,-4.05,14.27,6.41,1
1138,18:15:02,121,-0.2,99.1,24.5,6.2,221501,43.782756,-79.466377,205.9,6.0,-4.23,14.4,6.07,1
1138,18:15:04,122,-0.2,99.1,24.5,6.2,221502,43.782756,-79.466384,206.5,6.0,-4.28,14.84,6.18,1
1138,18:15:15,123,0.4,99.1,24.5,6.2,221514,43.782794,-79.466415,215.3,7.0,-5.19,13.13,4.51,1
1138,18:15:16,124,0.5,99.1,24.4,6.2,221515,43.782794,-79.466423,215.8,7.0,-15.62,9.97,1.38,1
1138,18:15:17,125,0.1,99.1,24.5,6.2,221516,43.782798,-79.466423,216.5,6.0,-19.08,10.54,1.34,1
1138,18:15:18,126,0.4,99.1,24.4,6.2,221517,43.782798,-79.466423,216.9,6.0,-3.37,9.87,5.16,1
1138,18:15:20,127,0.2,99.1,24.5,6.2,221518,43.782798,-79.466423,217.2,6.0,-13.94,10.09,3.19,1
1138,18:15:21,128,0.5,99.1,24.5,6.2,221520,43.782802,-79.46643,218.3,5.0,-13.64,6.24,2.8,1
1138,18:15:22,129,0.3,99.1,24.5,6.2,221521,43.782802,-79.46643,218.7,5.0,-7.82,7.25,2.93,1
